CustomerID,TotalOrders,TotalRevenue,CustomerFullName
21946,2,4659.8025,Michele Deng
21947,2,4632.8625,Diane F Romero
21948,2,4886.7,Ann Madan
21949,2,4659.9025,Clayton Chavez
21950,2,4900.68,Armando Hernandez
21951,2,4923.29,Orlando C Hernandez
21952,1,99.47,Latasha Vazquez
21953,1,35.0,Marvin K Vazquez
21954,1,35.0,Yolanda Andersen
21955,2,4900.68,Jenny Ferrier
21956,2,4632.8625,Jay F Kapoor
21957,2,4919.299999999999,Kathryn R Shen
21958,2,4696.4925,Mallory Blanco
21959,2,4702.3925,Jimmy Dominguez
21960,1,39.99,Dawn C Liu
21961,1,42.28,Chelsea Garcia
21962,1,35.0,Kristi M Smith
21963,1,39.99,Jacquelyn Serrano
21964,1,103.49,Devon C Nara
21965,1,99.47,Bethany L Raheem
21966,2,4659.9025,Ross A Sai
21967,1,123.96,Charles E Sanders
21968,2,4722.8825,Jaime R Deng
21969,2,4759.4725,Latoya H Deng
21970,1,32.28,Jada Rivera
21971,1,32.28,Warren Shan
21972,1,40.23,Mandy K She
21973,1,56.97,Janet R Vazquez
21974,2,4925.17,Whitney J Suri
21975,1,85.48,Alfredo Ruiz
21976,2,4198.33,Jacqueline Torres
21977,1,74.98,Phillip J Malhotra
21978,1,37.29,Tracy E Deng
21979,2,3936.5425,Philip M Gutierrez
21980,2,4334.61,Beth Moreno
21981,1,75.97,Isabella L Henderson
21982,2,3882.5525,Deborah T Lal
21983,2,4144.34,Glenn Liang
21984,2,4175.61,Kristy Suarez
21985,2,3936.5425,Eddie L Torres
21986,2,3882.5525,Kristi l Chapman
21987,2,4638.8925,Theodore F Dominguez
21988,1,35.0,Alisha M Zhao
21989,1,35.0,Erik H Jimenez
21990,1,99.47,Alejandro R Rai
21991,1,121.45,Teresa Gill
21992,1,184.26,Alejandro P Zhang
21993,1,74.98,Craig M Sanz
21994,2,4659.9025,Natasha Ruiz
21995,1,37.29,Kathryn C Raji
21996,2,3946.5225,Amy Gao
21997,1,39.99,Dennis Xu
21998,1,56.98,Erik C Hernandez
21999,2,4921.6900000000005,Julia R Barnes
22000,2,4663.7925,Cynthia Chandra
22001,1,74.98,Gregory J Chander
22002,1,78.98,Kristen L Chen
22003,1,56.97,Jill Navarro
22004,2,3917.5425,Meghan E Ortega
22005,1,135.46,Pamela Mehta
22006,1,42.28,Jon Nara
22007,1,44.98,Kaylee T Hernandez
22008,2,4141.23,Alisha J Ye
22009,1,9.99,Ross Alvarez
22010,1,49.97,Henry M Lopez
22011,1,68.97,Richard L Patterson
22012,1,14.98,Regina Malhotra
22013,1,565.47,Marcus L Jenkins
22014,2,80.19999999999999,Jose Gonzales
22015,1,4.99,Mary Turner
22016,1,574.98,Terrence E Andersen
22017,1,69.99,Sharon F She
22018,1,76.97,Todd Sun
22019,1,7.28,Rachel Bryant
22020,1,56.97,Jaime Shan
22021,1,23.97,Ethan C White
22022,1,49.97,Christopher M Davis
22023,1,78.96,Rafael R Chen
22024,1,23.97,Samuel D Chen
22025,1,14.98,Riley S Peterson
22026,1,39.98,Bridget Kennedy
22027,1,59.98,Franklin J Luo
22028,1,69.99,Jodi A Shen
22029,1,30.97,Laura Gao
22030,2,4144.34,Barbara Shen
22031,2,3896.5325000000003,Jorge Cai
22032,2,3882.5525,Ivan Fernandez
22033,2,3917.5425,Marshall C Zhao
22034,1,14.98,Seth H Clark
22035,1,69.97,Ryan C Wilson
22036,1,1155.48,Gabriella Hall
22037,1,45.22,Angela S Gonzales
22038,1,84.95,Isabella L Jackson
22039,1,34.98,Marissa Simmons
22040,1,37.27,Devin Brown
22041,2,4167.23,Paige W Morris
22042,1,539.99,Abigail K Bryant
22043,1,588.96,Trinity Cox
22044,1,607.96,Connor Young
22045,1,561.92,Cameron J Chen
22046,1,563.77,Jasmine E Sanders
22047,1,23.97,David B Gonzales
22048,1,548.98,Grace A Washington
22049,1,14.98,Allen J Patel
22050,2,4160.53,Richard N Bailey
22051,1,49.97,Lauren G Rogers
22052,1,14.98,Zachary Butler
22053,1,9.99,Jaime W Goel
22054,1,563.77,Russell Raji
22055,1,23.97,Hannah H Clark
22056,1,34.98,Alex W Howard
22057,1,69.97,Kyle Ross
22058,2,4118.26,Jake Zukowski
22059,1,7.28,Jonathan Johnson
22060,1,37.27,Evan Hill
22061,1,1145.48,Jenny C Goel
22062,1,1120.49,Cameron Flores
22063,1,78.98,Joanna Suarez
22064,1,69.99,Lawrence L Carlson
22065,1,69.99,Roy Martin
22066,1,539.99,Paula M Munoz
22067,1,539.99,Julia E Jackson
22068,1,23.97,Sean James
22069,1,22.93,Bailey L Reed
22070,1,14.98,Eduardo J Brown
22071,1,73.96,Gabriel S Carter
22072,1,617.47,Devin A Russell
22073,1,74.46,Timothy L Sanders
22074,1,553.97,Richard Washington
22075,1,144.45,Pedro Patel
22076,1,65.95,Nelson D Vazquez
22077,1,29.99,Marvin R Rubio
22078,1,563.77,William R Martin
22079,1,24.27,Katherine J Perez
22080,1,56.97,Caitlin M Sanchez
22081,1,29.99,Olivia Clark
22082,1,574.98,Lucas Barnes
22083,1,154.98,David J Flores
22084,1,69.97,Francis T Gomez
22085,1,34.98,Toni Mehta
22086,1,29.99,Chelsea Sanchez
22087,1,94.46,Joan K Coleman
22088,1,570.47,Hannah C Diaz
22089,1,553.97,Mason Gray
22090,1,32.28,Alexandra E Miller
22091,1,548.98,Kayla Griffin
22092,1,563.77,Andrea Young
22093,1,588.96,Sydney A Baker
22094,1,539.99,Jared A Watson
22095,1,141.98,Brandon Perry
22096,1,133.47,Bryce D Cooper
22097,1,61.96,David A Anderson
22098,1,69.97,Katherine Brooks
22099,1,563.77,Joel M Schmidt
22100,1,90.95,Fernando Hall
22101,1,32.28,Carol P White
22102,1,84.97,Eduardo P Cox
22103,1,69.97,Alexandra C Hernandez
22104,1,553.97,Richard R Adams
22105,1,45.22,Taylor Cooper
22106,1,553.97,Olivia Long
22107,1,71.97,Michael A Jones
22108,1,84.97,Eduardo Powell
22109,2,5971.33,Jonathan L Mitchell
22110,1,34.98,Eduardo King
22111,1,1174.48,Gabriella King
22112,2,6047.32,Paige Reed
22113,1,588.96,Katherine A Garcia
22114,2,4183.23,Lucas L Martin
22115,1,624.97,Dalton A Rogers
22116,1,563.77,Robert K Lopez
22117,2,4158.24,Sydney C Perez
22118,2,4158.24,Jennifer D Parker
22119,1,563.77,Hailey L Flores
22120,2,5962.34,Jennifer J Perry
22121,2,5997.33,Jackson A Henderson
22122,1,94.46,Rachel Butler
22123,1,29.99,Isabella Bailey
22124,1,34.98,Desiree J Alonso
22125,1,34.98,Zachary K Garcia
22126,1,34.98,Rachel C Ward
22127,1,89.97,Marcus Thompson
22128,2,4142.23,Melissa Perry
22129,1,574.98,Chloe L Hall
22130,1,574.98,Xavier R Bryant
22131,1,561.48,Jessica J Cook
22132,1,562.96,Rachael D Mehta
22133,1,556.26,Xavier C Adams
22134,1,144.45,Leonard L Raji
22135,1,574.98,Julia L Hernandez
22136,1,553.97,Devin C Evans
22137,1,1184.46,Elizabeth L Griffin
22138,1,37.27,Alexandra H Brooks
22139,1,548.98,Jaime Pal
22140,1,1120.49,Makayla L Sanchez
22141,1,166.28,Jesse E Carter
22142,1,71.94,Nelson Alonso
22143,1,39.98,Summer M Prasad
22144,1,89.97,Zachary Wang
22145,1,37.27,Eduardo C Kelly
22146,1,37.27,Benjamin J Chen
22147,1,69.99,Brett L Kapoor
22148,1,69.99,Candace S Prasad
22149,1,123.98,Gregory Shen
22150,1,69.99,Damien M Liang
22151,1,133.49,Neil Jimenez
22152,1,1205.47,Marcus King
22153,1,548.98,Alyssa D Kelly
22154,1,36.96,Yolanda C Yuan
22155,1,69.99,Steve M Cai
22156,1,69.99,Jamie L Zheng
22157,1,32.28,Maria L Richardson
22158,1,37.27,Amber Phillips
22159,1,32.28,David Davis
22160,1,37.27,Alex E Richardson
22161,1,71.94,Rachel K Clark
22162,1,69.97,Brad S Yuan
22163,1,37.27,Morgan D Scott
22164,1,563.77,Destiny Morris
22165,1,191.28,Aaron L Perez
22166,1,69.97,Katherine Gray
22167,1,123.98,Colleen Yang
22168,2,2997.3199999999997,Erica J Wang
22169,1,78.98,Jenny B Li
22170,2,2745.3325,Cynthia Martinez
22171,2,2721.5525,Meredith Gonzalez
22172,2,2932.3025,Cesar C Sara
22173,2,2735.5325000000003,Bianca D Cai
22174,2,3007.83,Micah Lu
22175,2,3018.33,Joy Dominguez
22176,1,100.46,Alejandro M Yang
22177,1,24.27,Meghan L Suarez
22178,2,4233.32,Jessica Bell
22179,1,21.98,Abby C Mehta
22180,2,4632.8625,Joe Srini
22181,2,4673.8825,Gary Romero
22182,2,6006.32,Madeline H Parker
22183,1,32.28,Benjamin C Jones
22184,1,37.27,Jeremy Carter
22185,1,38.98,Connor Henderson
22186,1,1174.48,Jonathan Foster
22187,1,32.28,Hannah A Russell
22188,1,1179.97,Sarah J Barnes
22189,1,548.98,Linda Hernandez
22190,1,37.27,Carlos Richardson
22191,1,94.46,Jack Adams
22192,1,84.97,Henry Zimmerman
22193,2,4886.7,Toni Garcia
22194,2,4633.9025,Bruce Sai
22195,2,4909.67,Philip F Romero
22196,2,4632.8625,Francis Romero
22197,2,4740.9825,Larry Dominguez
22198,2,4661.5025000000005,Frank G Hernandez
22199,2,4693.8825,David J Lee
22200,2,4659.9025,Martha Ye
22201,2,5012.27,Lindsey R Luo
22202,2,4671.7425,Roberto A Diaz
22203,2,4624.9125,Alisha Zheng
22204,1,42.28,Dustin Xie
22205,1,120.48,Bobby D Saunders
22206,1,201.28,Cynthia E Rodriguez
22207,2,4921.6900000000005,Nancy L Sanchez
22208,1,42.28,Candice Liang
22209,1,74.98,Cedric Shen
22210,1,35.0,Martha G Yang
22211,1,37.27,Richard D Gray
22212,1,39.99,Kara E Xu
22213,1,59.27,Jay Patel
22214,1,42.28,Sabrina A Ruiz
22215,1,78.96,Samuel R Lal
22216,1,564.48,Marcus C Howard
22217,1,61.45,Dylan M Powell
22218,1,1155.48,Christian M Bryant
22219,1,12.94,Juha-Pekka Posti
22220,1,1179.97,Brandon Sharma
22221,1,1155.48,Benjamin Kumar
22222,1,94.46,Angel E Hill
22223,1,34.98,Gabrielle Parker
22224,1,624.95,Katherine Alexander
22225,1,603.49,Jessica Murphy
22226,1,34.98,Morgan A Sanders
22227,1,34.98,Barbara A Cai
22228,1,37.27,Katelyn Gonzalez
22229,1,1147.77,Wyatt Perry
22230,2,4223.23,Jordyn L Bennett
22231,1,608.96,Grace G Brooks
22232,2,5985.3099999999995,Paige Brooks
22233,2,5997.33,Xavier Martin
22234,2,5976.32,Katherine Gonzalez
22235,1,1155.48,Sebastian G Peterson
22236,1,1179.97,Jose D Gonzalez
22237,1,29.99,Angel C Morris
22238,1,1155.48,Alex Murphy
22239,1,32.28,Jesse Cook
22240,1,32.28,Miguel Powell
22241,1,1149.47,Alexandria M Washington
22242,1,37.27,Cameron M Walker
22243,1,1170.48,Emma Lewis
22244,1,29.99,Shelby B Howard
22245,1,1188.46,Evan Lopez
22246,1,1170.48,Jacqueline G Cox
22247,2,5978.610000000001,Ryan R Williams
22248,1,1134.47,Gary S Ramos
22249,1,539.99,Kevin Chen
22250,1,548.98,Michael K Wilson
22251,2,5971.33,Martha E She
22252,2,6047.32,Makayla Brooks
22253,1,1174.48,Stephanie Reed
22254,1,553.97,Fernando C Scott
22255,1,599.47,Nicole E Rogers
22256,1,570.47,Edwin Lu
22257,1,539.99,Carrie Romero
22258,1,548.98,Jessica H Reed
22259,1,562.96,Dalton R Mitchell
22260,1,563.77,Courtney M Allen
22261,1,561.48,Isaac J Allen
22262,1,539.99,Marcus Collins
22263,1,34.98,Patrick B Blue
22264,1,89.97,Stephanie Coleman
22265,1,21.98,Jeremiah E Sanchez
22266,1,724.47,Rachel Sanders
22267,2,4167.23,Brianna J Rodriguez
22268,2,6031.3099999999995,Alexandra P Barnes
22269,1,94.46,Caleb Yang
22270,1,608.96,Antonio Gonzales
22271,1,612.95,Connor L Mitchell
22272,1,571.72,Isabella Kelly
22273,1,574.98,Patricia M Rodriguez
22274,1,574.98,Adam Chen
22275,1,615.47,Ian R Bailey
22276,1,599.47,Gabriella M Gray
22277,1,29.99,Arianna A Torres
22278,1,7.28,Mariah Gray
22279,1,29.99,Riley Kelly
22280,1,32.28,Luis A Scott
22281,1,539.99,Alexia Diaz
22282,1,574.98,Jonathan Hughes
22283,1,157.27,Eduardo F Davis
22284,1,600.46,Kristy Sanz
22285,1,89.97,Meredith D Moreno
22286,1,34.98,Gabriel L Hughes
22287,1,539.99,Megan A Griffin
22288,1,561.48,Isabel M Patterson
22289,1,561.48,Thomas E Long
22290,1,600.46,Jocelyn R Jenkins
22291,1,574.98,Carlos J Morris
22292,1,553.97,Stacy M Gomez
22293,1,561.48,Jasmine S Johnson
22294,1,650.45,Rachel Brown
22295,1,600.46,Jade P Morgan
22296,1,132.95,Benjamin M Johnson
22297,1,600.46,Jasmine A Garcia
22298,1,578.46,Marcus B Williams
22299,2,4145.54,Richard M Murphy
22300,1,548.98,Kaitlyn Price
22301,1,539.99,Abigail Rodriguez
22302,1,1763.97,Clayton J Guo
22303,1,21.49,Philip L Alonso
22304,1,37.27,Jaime Vazquez
22305,1,119.96,Anne H Carlson
22306,1,561.48,Ivan T Kapoor
22307,1,804.47,Sarah L Ross
22308,1,1768.96,Cassandra Lopez
22309,1,1785.97,Leah L Zhou
22310,1,93.97,Christina Sanders
22311,1,1739.46,Bruce Sara
22312,1,2478.24,Kristi D Mehta
22313,1,1735.98,Jarrod H Martinez
22314,1,84.47,Brandy Patel
22315,1,39.98,Darren K Raman
22316,1,617.47,Deanna S Sara
22317,1,13.98,Karla Nath
22318,1,1174.48,Ramon D Xu
22319,1,553.97,Jorge M Zhou
22320,1,1735.98,Danny L Gill
22321,1,1700.99,Alan M Zeng
22322,1,600.46,Roger Zhao
22323,1,2443.35,Erica C Liang
22324,1,24.99,Kari A Gill
22325,1,13.98,Noah J Rodriguez
22326,1,40.23,Riley A Howard
22327,1,574.98,Jake T Cai
22328,1,548.98,Grace D Anderson
22329,1,574.98,Grace Y Peterson
22330,1,608.96,Jose Walker
22331,1,14.98,Michele L Yuan
22332,1,39.98,Brittany J Bennett
22333,1,69.97,Gabriella D Watson
22334,1,548.98,Juan Serrano
22335,1,578.46,Anthony F Taylor
22336,1,600.46,Frank E Moreno
22337,1,49.97,Haley L Jenkins
22338,1,68.97,Thomas Russell
22339,1,14.98,Richard Nelson
22340,1,14.98,Isaac Young
22341,1,73.96,Tristan A Washington
22342,1,68.97,Jon M Lal
22343,1,2422.54,Brittany C Powell
22344,1,2419.06,Krystal Yang
22345,1,73.97,Amanda R James
22346,1,574.98,Catherine S Howard
22347,1,49.97,Abigail F Long
22348,1,14.98,Zoe E Torres
22349,1,124.99,Mason J Morris
22350,1,14.98,Riley M Powell
22351,1,69.97,Sarah V Davis
22352,1,9.99,Elizabeth J Moore
22353,1,39.98,Amanda Allen
22354,1,39.98,Sara King
22355,1,9.99,Logan Jones
22356,1,49.97,Charles Ward
22357,1,49.97,Justin Lal
22358,1,38.98,Sydney L Butler
22359,1,7.28,Ethan J Lee
22360,1,58.95,Caleb Collins
22361,1,34.98,Nathan G White
22362,1,34.98,Austin Russell
22363,1,56.97,Faith M Diaz
22364,1,45.22,Katherine E Jenkins
22365,1,32.28,Sebastian C Richardson
22366,1,56.97,Logan C Henderson
22367,1,69.97,Jasmine Griffin
22368,1,615.47,Edward Ross
22369,1,69.97,Louis D Deng
22370,1,160.23,Carol L Patterson
22371,1,39.98,Blake J Powell
22372,1,574.98,Melanie Perry
22373,2,5976.32,Gabrielle Bell
22374,1,600.46,Luke Patterson
22375,1,34.98,Jasmine T Williams
22376,1,29.99,Marcus R Martin
22377,1,184.48,Roger Zeng
22378,1,30.48,Rebekah G Malhotra
22379,1,27.77,Fernando G Hayes
22380,1,4.99,Brendan C Nath
22381,1,29.48,Hunter B Patterson
22382,1,4.99,Bethany F Xu
22383,1,67.97,Devin Jenkins
22384,1,39.98,Paige A Sanchez
22385,1,58.98,Misty L Lal
22386,1,4.99,Jerome A Gill
22387,1,4.99,Audrey S Romero
22388,1,68.49,Bradley L Beck
22389,1,39.98,Edwin S Luo
22390,1,29.48,Kelvin A Zheng
22391,1,1174.48,Angela M Watson
22392,1,642.95,Bailey A Gray
22393,1,588.96,Chelsea K Perez
22394,1,25.48,Meagan D Suri
22395,1,571.72,Jermaine E Patel
22396,1,1725.98,Rebekah R Patel
22397,1,27.77,Marie Patel
22398,1,539.99,Sheila C Moreno
22399,2,2785.0525,Arthur J Fernandez
22400,2,2737.8225,Ruben Martin
22401,2,2983.34,Ian J Price
22402,2,2721.5525,Clarence Xie
22403,1,69.99,Cedric L Beck
22404,2,2983.34,Margaret T Xu
22405,1,123.98,Leonard C Becker
22406,2,3018.33,Kelvin Shen
22407,2,2756.5425,Carolyn H Gonzalez
22408,2,2770.5225,Clarence Shan
22409,2,2746.0425,Candace Madan
22410,2,2983.34,Cassandra M Arthur
22411,2,2770.5225,Amy He
22412,2,3018.33,Drew K Andersen
22413,1,23.78,Kristi J Diaz
22414,1,574.98,Eugene P Wu
22415,1,615.47,Natalie Phillips
22416,1,1764.96,Tabitha M Romero
22417,1,21.49,Shaun L Goel
22418,1,1732.26,Jacob A Smith
22419,1,60.47,Damien Xu
22420,1,23.78,Richard L Moore
22421,1,58.98,Barbara D Sharma
22422,1,1735.98,Nichole Black
22423,1,583.97,Byron Hernandez
22424,1,75.48,Edwin M Rai
22425,1,25.48,Roy Sullivan
22426,1,553.97,Heather Zhu
22427,1,1700.99,Willie W Sharma
22428,1,1739.46,Destiny Smith
22429,1,1777.95,Jesse E Reed
22430,1,2638.94,Brad S Chande
22431,1,60.47,Marie R Dominguez
22432,1,578.46,Bridget R Xie
22433,1,1764.96,Miguel C Hill
22434,1,1735.98,Billy Schmidt
22435,1,23.78,Ross Navarro
22436,1,607.96,Roger M Raji
22437,1,1739.46,Trisha Zheng
22438,1,616.95,Casey Jiménez
22439,1,1700.99,Tracy Raji
22440,1,553.97,Robyn Sanz
22441,1,597.95,Andrea L Torres
22442,1,1709.98,Trisha Sun
22443,1,553.97,Marvin M Suarez
22444,1,828.47,Colin Xie
22445,1,2490.18,Diane L Suarez
22446,1,1739.46,Jake E Wu
22447,1,793.76,Tara C Shan
22448,1,2479.94,Cindy Weber
22449,1,2514.93,Heather G He
22450,1,799.48,Audrey L Alvarez
22451,1,1709.98,Barbara J Rai
22452,1,1735.98,Carly E Deng
22453,1,39.98,Dakota N Long
22454,1,12.94,Rebekah E Raman
22455,1,29.48,Roy Kapoor
22456,1,1728.27,Brittney B Guo
22457,1,4.99,Kimberly J Cooper
22458,1,563.77,Kendra L Vazquez
22459,1,539.99,Johnny Xu
22460,1,1750.98,Julio Torres
22461,1,1754.98,Arturo Luo
22462,1,553.97,Lydia Chandra
22463,1,574.98,Raymond F Chandra
22464,1,2443.35,Erik I Sanz
22465,1,2492.32,Arturo Shan
22466,1,548.98,Raul Tang
22467,1,1732.26,Neil C Alvarez
22468,1,1700.99,Ruben A Gonzalez
22469,1,563.77,Sabrina L Moreno
22470,1,1735.98,Carly A Tang
22471,1,561.48,Joel Martinez
22472,1,539.99,Bridget H Sharma
22473,1,607.96,Clifford L Patel
22474,1,13.98,Leah Zhu
22475,1,98.96,Heidi M Rana
22476,1,58.98,Shane J Martinez
22477,1,574.98,Kevin Diaz
22478,1,553.97,Carolyn Browning
22479,1,600.46,Tammy C Malhotra
22480,1,616.95,Abby P Gonzalez
22481,1,564.48,Erik A Ortega
22482,1,39.98,Cassidy L Jenkins
22483,1,110.46,Lee Ramos
22484,1,589.96,Kristy Ruiz
22485,1,23.78,Andy Suarez
22486,1,588.96,Jimmy E Ruiz
22487,1,588.96,Jonathon B Gill
22488,1,4.99,Frederick Patel
22489,1,30.48,Roger V Xie
22490,1,548.98,Desiree Vazquez
22491,1,4.99,Jerry Nara
22492,1,67.97,Jorge She
22493,1,4.99,Dwayne D Sanz
22494,1,4.99,Jon Andersen
22495,1,607.96,Andy Serrano
22496,1,48.97,Christina W Brooks
22497,1,58.98,Casey Gomez
22498,1,35.72,Pedro S Jimenez
22499,1,23.78,Dawn Zhou
22500,1,2481.82,Brent Zhao
22501,1,2566.8,Colin Ye
22502,1,1735.98,Grace Miller
22503,1,1775.47,Sandra S Zhao
22504,1,1735.98,Arturo T Rai
22505,1,1735.98,Julie Shen
22506,1,561.48,Brenda E Prasad
22507,1,48.97,Louis J Wang
22508,1,799.48,Jon Huang
22509,1,804.47,Lacey Nara
22510,1,1763.97,Lori A Gill
22511,1,80.47,Wendy Suarez
22512,1,30.48,Meagan J Mehta
22513,1,23.78,Kenneth L Anand
22514,1,58.98,Marvin T Johnsen
22515,1,553.97,Alexa Morris
22516,1,4.99,Adrienne Y Ortega
22517,1,562.96,Luis R Adams
22518,1,1735.98,Jillian Sai
22519,1,921.77,Logan M Hughes
22520,1,1775.47,Rodney L Torres
22521,1,4.99,Christina K Rivera
22522,1,539.99,Benjamin C Hayes
22523,1,806.76,Jon G Xu
22524,1,2478.24,Michele F Hernandez
22525,1,574.98,Julio C Gutierrez
22526,1,1732.26,Jamie Moreno
22527,1,75.48,Rachel L Flores
22528,1,39.98,Jaime Blanco
22529,1,23.78,Ross Raman
22530,1,4.99,Kelli Jai
22531,1,184.48,Tiffany V Zhou
22532,1,4.99,Ryan Thomas
22533,1,29.48,Jake Liu
22534,1,25.48,Suzanne M Liang
22535,1,1750.98,Rachael M Prasad
22536,1,1775.47,Brianna Rogers
22537,1,13.98,Xavier L Jenkins
22538,1,21.49,Bianca Wang
22539,1,98.96,Randall D Sanz
22540,1,29.48,Latasha L Ramos
22541,1,588.96,Stefanie Martinez
22542,1,23.78,Teresa Alvarez
22543,1,562.96,Jeremy Campbell
22544,1,127.28,Maria Evans
22545,1,48.97,Brittany Bryant
22546,1,29.99,Nicholas L Jones
22547,1,37.27,Elijah C Flores
22548,1,37.27,Angela Brooks
22549,1,34.98,Isabel C Russell
22550,1,29.48,Kristopher W Rana
22551,1,67.49,Andy M Rubio
22552,1,21.49,Andrea Rusko
22553,1,48.97,Melinda C Vazquez
22554,1,4.99,Gilbert Xu
22555,1,143.78,Ethan Taylor
22556,1,60.47,Oscar F Griffin
22557,1,4.99,Jason Scott
22558,1,4.99,Ernest A Ye
22559,1,4.99,Stacy Vazquez
22560,1,93.97,Casey C Jai
22561,1,25.48,Katie Nara
22562,1,30.48,Kelli W Li
22563,1,12.98,Darren A Weber
22564,1,58.98,Autumn A Sun
22565,1,6.28,Brenda L Subram
22566,1,1700.99,Damien M Pal
22567,1,23.78,Glenn Zhu
22568,1,3.99,Autumn Wu
22569,1,48.97,Johnny J Goel
22570,1,1735.98,Jackson Yang
22571,2,2835.0225,Armando Vazquez
22572,2,2997.3199999999997,Karen Cai
22573,2,2721.5525,Lance Sanz
22574,1,69.99,Randy B Zheng
22575,2,3018.33,Orlando Blanco
22576,2,2721.5525,Tony L Xu
22577,2,2743.0425,Bryant S Sai
22578,2,2735.5325000000003,Juan P Vazquez
22579,2,2730.5425,Kara Lal
22580,2,3051.31,Alexis Long
22581,2,2749.3225,Theresa F Vazquez
22582,2,2756.5425,Evelyn D Madan
22583,2,2821.5125,Troy R Sara
22584,1,33.98,Meagan Lopez
22585,1,553.97,Kelvin A He
22586,1,1739.46,Derek T Shen
22587,1,548.98,Gina C Alonso
22588,1,48.97,Teresa D Martin
22589,1,4.99,Cynthia Suri
22590,1,583.97,Oscar B Hughes
22591,1,567.76,Jon G Becker
22592,1,1754.98,Lindsey K Anand
22593,1,553.97,Thomas C Johnson
22594,1,1709.98,Gabriella S James
22595,1,2519.93,Nicolas W Xie
22596,1,1750.98,Omar A Xu
22597,1,615.46,Rachael V Chandra
22598,1,597.95,Donald Sanchez
22599,1,1700.99,Philip Gill
22600,1,1735.98,Maurice L Kumar
22601,1,565.47,Aimee Gao
22602,1,1754.98,Kelli Andersen
22603,1,561.48,Autumn He
22604,1,1735.98,Wyatt V Simmons
22605,1,1750.98,Derrick R Schmidt
22606,1,588.96,Alfredo C Hernandez
22607,1,609.45,Whitney Y Gonzalez
22608,1,1744.97,Arthur L Munoz
22609,1,608.96,Clarence L Cai
22610,1,574.98,Brent A Chen
22611,1,1775.47,Chad Deng
22612,1,561.92,Franklin M Huang
22613,1,1183.47,Dale M Luo
22614,1,1155.48,Tommy H Shan
22615,1,539.99,Misty Xu
22616,1,1735.98,Jake Zhang
22617,1,806.76,Andres Nath
22618,1,1700.99,Rosa Cai
22619,1,819.48,Robin Hernandez
22620,1,573.98,Stefanie R Suri
22621,1,589.96,Xavier Davis
22622,1,58.98,Neil M Sanz
22623,1,553.97,Jamie M Suarez
22624,1,33.98,Sandra Wu
22625,1,77.96,Meagan Patel
22626,1,565.47,Arturo Anand
22627,1,588.96,Shawna K Sharma
22628,1,562.96,Marshall J Lu
22629,1,59.98,Matthew Rodriguez
22630,1,1164.47,Roger Wu
22631,1,1149.47,Theodore Serrano
22632,1,2492.32,Tabitha C Perez
22633,1,564.99,Claudia E Zhao
22634,1,1775.47,Giraldo Hierro Sandoval
22635,1,1728.27,Kristi L Hernandez
22636,1,1700.99,Stacey E Zhu
22637,1,1714.97,Ana R Alexander
22638,1,548.98,Kristi Gutierrez
22639,1,1155.48,Lori M Munoz
22640,1,1149.47,Caleb Li
22641,1,588.96,Abigail G Diaz
22642,1,1198.97,Garrett Rivera
22643,1,1120.49,Brenda D Suri
22644,1,603.49,Marc C Ortega
22645,1,553.97,Isabella Murphy
22646,1,1155.48,Cara H She
22647,1,2563.35,Taylor D Martinez
22648,1,2475.95,Kaitlin J Srini
22649,1,588.96,Corey Tang
22650,1,574.98,Kristina J Suri
22651,1,574.98,Frederick Sara
22652,1,553.97,Gilbert B Shan
22653,1,1188.46,Carolyn F Dominguez
22654,1,563.77,Orlando Romero
22655,1,565.47,Lucas M Young
22656,1,1169.46,Willie T Goel
22657,1,39.98,Clinton Suarez
22658,1,28.99,Devin Rodriguez
22659,1,38.98,Shawna Luo
22660,1,3.99,Monica M Lopez
22661,1,68.97,Tracy Shan
22662,1,4.99,Tyrone S Carlson
22663,1,574.98,Terrence P Deng
22664,1,2511.32,Dawn A Yang
22665,1,586.97,Orlando L Diaz
22666,1,574.98,Mayra Srini
22667,1,1170.48,Roy M Rana
22668,1,1174.48,Adrienne Y Hernandez
22669,1,1120.49,Lindsay E Raji
22670,1,39.98,Erika J Sanz
22671,1,1155.48,Wyatt King
22672,1,29.48,Crystal W Wu
22673,1,608.96,Andy Gill
22674,1,574.98,Troy C Prasad
22675,1,628.97,Alexandra A Winston
22676,1,28.99,Stefanie Jordan
22677,1,12.98,Reginald Carlson
22678,1,653.97,Sydney Lee
22679,1,611.96,Derrick A Dominguez
22680,1,620.95,Lee D Suarez
22681,1,131.95,Tristan T Barnes
22682,1,28.99,Willie C Luo
22683,1,58.47,David Garcia
22684,1,548.98,Lauren W Cooper
22685,1,600.46,Barbara Ma
22686,1,1243.44,Wayne H Anand
22687,1,1155.48,Javier M Jiménez
22688,1,38.98,Seth Perez
22689,1,548.98,Gilbert A Zheng
22690,1,2523.92,Kurt C Luo
22691,1,2457.33,Gerald V Raman
22692,1,2481.82,Paula L Alonso
22693,1,1754.98,Darryl Gao
22694,1,574.98,Molly N Kapoor
22695,1,1174.48,Darren Martin
22696,1,68.97,Kari Vazquez
22697,1,83.97,Harold S Sara
22698,1,68.97,Bradley A Andersen
22699,1,162.99,Clarence A Chande
22700,1,6.28,Gina Serrano
22701,1,57.98,Anne Navarro
22702,1,28.99,Patricia G Gonzalez
22703,1,68.97,Melvin D Raji
